_id,label,table1.id,table2.id,table1.title,table2.title,table1.manufacturer,table2.manufacturer,table1.price,table2.price
6204,0,1290,1062,punch ! home design architectural series 4000 v10,punch software 25100 punch ! master landscape and home design,punch ! software,punch software,199.99,45.99
6205,1,1008,1534,norton internet security 2008 10 user,norton internet security 2008 10 user,symantec,,199.99,199.99
6206,0,823,3194,microsoft word 2004 upgrade ( mac ),microsoft ( r ) project standard 2007,microsoft,,109.99,349.95
6207,0,279,3180,the printshop 20,the print shop ( r ) elements : labels logos & more,broderbund,,29.99,19.99
6208,0,1076,3180,the print shop 22 sb cs by the print shop,the print shop ( r ) elements : labels logos & more,encore software,,,19.99
6209,0,1290,2447,punch ! home design architectural series 4000 v10,punch software 86100 prof home design platinum v10 sb win 98 me nt 2000 xp,punch ! software,,199.99,84.97
6210,0,613,3,math missions : the amazing arcade adventure grades 3-5,math missions : the amazing arcade adventure ( grades 3-5 ),scholastic,,19.99,12.95
6211,0,1198,1265,quickbooks point-of-sale basic 6.0,quickbooks ( r ),intuit,,799.95,199.99
6212,0,348,2411,microsoft office & windows training,office mac 2004 microsoft 731-01002,topics entertainment,,29.99,331.77
6213,0,30,324,adobe fireworks cs3 [ mac ],adobe cs3 web premium,adobe,,299.0,1659.99
6214,0,1022,1190,panda internet security 2007 3-user,mcafee internet security 7.0,panda software,,69.95,69.99
6215,0,229,3089,vcomm system suite professional 7,systemsuite 6 ( tm ) professional mini,avanquest,,49.95,49.99
6216,0,753,1585,microsoft office & windows training professional,microsoft office and windows training ( win 98 me nt 2000 xp ),topics entertainment,,49.95,29.95
6217,1,1312,665,sales skills 2.0 ages 10 +,simply magazine sales skills,victory multimedia,,19.95,3.1
6218,0,157,1950,adobe photoshop elements 4.0 plus adobe premiere elements 2.0 complete package 1 user cd mini-box win canadian french 29180162 ),1-57408-058-x suretrak project manager v. 3.0 complete package 1 user cd win,adobe systems inc,,,436.71
6219,0,284,292,sibelius 5 educational edition,steinberg software halion symphonic orchestra educational edition,sibelius-software-ltd .,,329.0,545.51
6220,0,541,2137,microsoft onenote 2007,microsoft microsoft office 2004 software suite mac education apple & mac software,microsoft,,99.95,148.95
6221,1,687,249,grisoft avg anti-virus & anti-spyware 2 year subscription,grisoft avg anti-virus & anti-spyware,grisoft,,39.95,32.29
6222,0,608,1213,adobe creative suite cs3 web premium upgrade [ mac ],adobe creative suite 3 ( cs3 ) design premium upgrade mac,adobe,,499.0,569.97
6223,0,490,3160,microsoft visual studio professional 2005 upgrade,microsoft ( r ) windows ( r ) xp professional edition with sp2,microsoft software,,549.0,199.99
6224,1,1181,894,the logo creator ( mac ),laughingbird the logo creator,laughing bird,,39.99,34.99
6225,0,539,1016,learning quickbooks 2007,quickbooks ( r ) premier : contractor edition 2007,intuit,,39.95,399.99
6226,0,587,2867,microsoft word 2007 version upgrade,microsoft onenote 2007 ( pc ),microsoft,,109.95,99.95
6227,0,492,2959,microsoft productivity pack for windows mobile,microsoft windows vista business full version,microsoft,,29.99,249.95
6228,0,208,735,wasp bar code wasp bar code labeler complete package 3 users std cd -,38039926 adobe fireworks cs3 complete package 1 user cd mac universal english,wasp technologies,,,322.08
6229,0,731,3009,instant immersion italian platinum,instant immersion japanese 2.0,topics entertainment,,129.99,22.43
6230,0,572,3077,adobe dreamweaver cs3 upgrade,adobe dreamweaver cs3 complete package 1 user academic cd windows,adobe,,199.0,189.0
6231,0,1177,2195,microsoft office student and teacher edition 2004 macintosh,microsoft microsoft office 2004 software suite mac apple & mac software,microsoft,,149.99,399.95
6232,0,462,1640,emc retrospect 7.5 svr 1-client windows,retrospect 7.5 prof win upg only pz24a0075,dantz,emc,249.0,54.68
6233,0,1008,305,norton internet security 2008 10 user,intego inc internet security barrier x4 antispam edition,symantec,,199.99,71.75
6234,0,562,368,adobe dreamweaver cs3 upgrade [ mac ],adobe cs3 design standard upgrade windows,adobe,,199.0,413.99
6235,0,661,1853,adobe cs3 design standard macosx dvd,19300109 adobe creative suite 3 design standard product upgrade package 1 user upgr,adobe,,399.0,424.74
6236,0,576,3,cluefinders 3rd grade adventures : mystery of mathra,math missions : the amazing arcade adventure ( grades 3-5 ),the learning company,,24.99,12.95
6237,0,310,313,instant architect design suite,encore inc 3d home architect home design deluxe version 9,imsi design,,29.99,25.49
6238,0,347,603,jumpstart advanced 1st grade v2 .0,knowledge adventure inc. jumpstart advanced preschool v2 .0,knowledge adventure,,19.99,16.93
6239,0,614,2863,microsoft works suite 2006,microsoft money 2007 premium ( pc ),microsoft,,99.0,79.99
6240,0,642,953,adobe flash pro cs3 [ mac ],adobe cs3 master collection,adobe,,699.0,2499.99
6241,0,5,1640,emc retrospect 7.5 disk to disk windows,retrospect 7.5 prof win upg only pz24a0075,dantz,emc,,54.68
6242,0,1166,2505,cakewalk sonar 6 studio,cakewalk sonar home studio 6 xl software music production software,cakewalk,,369.0,159.0
6243,1,1225,1086,sony acid pro 6 professional music workstation,sony media software acid pro 6 software music production software,sony-pictures-digital-entertainment,sony-pictures-digital-entertainment,499.95,299.95
6244,0,588,99,adobe creative suite cs3 design standard [ mac ],19500220 adobe creative suite 3 design premium product upgrade package 1 user upgra,adobe,,1199.0,1687.48
6245,0,474,2441,microsoft asp net web matrix,microsoft windows vista ultimate upgrade,microsoft,,30.0,239.95
6246,0,581,2003,hoyle board games,freeverse software 4015 big bang board games,encore,freeverse software,9.99,18.99
6247,0,208,1954,wasp bar code wasp bar code labeler complete package 3 users std cd -,633808390006 wasp mobileasset desktop edition complete package 1 user 1 device win pa,wasp technologies,,,398.92
6248,0,431,1893,microsoft windows server 2003 client additional license for devices 5 pack,vbc-00002 microsoft softgrid for terminal services v. 4.1 license 20 user cals -,microsoft,,209.0,419.8
6249,0,165,1111,hp storageworks secure path for windows workgroup edition v. 4.0 c license 213076-b26 ),storageworks secure path 3.0 d for hp-ux workgroup edition 50 licenses,hewlett packard,,,68402.75
6250,0,146,286,microsoft mappoint 2006 standard edition,microsoft windows xp home edition sp2 retail box,microsoft,,299.0,199.99
6251,0,718,2136,land before time : kindergarten,the land before time : preschool adventure,brighter-minds-media-inc .,brighter-minds-media-inc .,9.99,12.9
6252,0,1022,305,panda internet security 2007 3-user,intego inc internet security barrier x4 antispam edition,panda software,,69.95,71.75
6253,0,1264,1142,punch ! professional home design suite,resumemaker ( r ) professional ultimate,punch ! software,,69.99,39.99
6254,0,779,2510,3d home architect landscape v. 8 by encore software,punch software 26100 punch ! master landscape and home design ( small box ),encore software,punch software,39.99,45.99
6255,1,1288,493,city of heroes good vs. evil edition,nc interactive inc city of heroes : good vs. evil edition,nc soft,,29.99,29.84
6256,0,265,923,adobe indesign cs3 [ mac ],adobe indesign cs3 for mac upgrade from pagemaker,adobe,,699.0,205.99
6257,0,1076,1821,the print shop 22 sb cs by the print shop,10731 the print shop 22 pro publisher deluxe complete package 1 user win,encore software,,,84.13
6258,0,551,1962,symc backup exec sbs aws 11d win sbs agent for windows systems,babwur1151s31 brightstor arcserve backup for windows agent for mac os xw/sp1 v. 11.5 -,symantec,,447.74,194.34
6259,0,30,953,adobe fireworks cs3 [ mac ],adobe cs3 master collection,adobe,,299.0,2499.99
6260,0,1086,3196,calendar creator platinum sb cs by riverdeep,calendar creator 10,encore software,,29.99,30.92
6261,0,574,1207,microsoft mappoint 2006 with gps,microsoft ( r ) works suite 2006,microsoft,,349.0,99.99
6262,0,1201,3099,learn english ( win/mac ) ( jewel case ),merriam-webster 's dictionary ( win/mac ) ( jewel case ) ( 10462 ),fogware publishing,,9.99,9.59
6263,0,892,192,adobe premiere pro cs3,adobe cs3 flash professional upgrade,adobe,,799.0,205.99
6264,0,737,361,adobe photoshop cs2 ( mac ) [ old version ],adobe photoshop lightroom,adobe,,649.0,264.99
6265,1,1347,598,phonics success essentials : grades 7-9,topics entertainment phonics success essentials,topics education,,19.99,17.55
6266,0,587,1748,microsoft word 2007 version upgrade,92707 tun plus 2005 version upgrade license 1 user win,microsoft,,109.95,66.09
6267,0,1329,3016,instant immersion translator deluxe 2.0,instant immers italian dlux 2 .,topics entertainment,,49.99,36.11
6268,0,733,565,clickart 1.2 million dvd 2006 by broderbund,encore inc clickart 1.2 million 2006 dvd,encore software,,49.99,42.27
6269,0,1028,2296,makemusic finale 2007 win/mac,make finale 2007 software educational discount music production software,emedia,,600.0,289.95
6270,1,934,173,panda antivirus 2007,sos aggregation company panda antivirus 2007,panda software,,29.95,23.72
6271,1,654,314,acrobat professional 8 ( windows ),adobe systems inc adobe acrobat 8.0 professional upsell ( std-pro ),adobe,,273.0,157.36
6272,0,1321,2313,instant immersion american sign language win/mac,instant immersion italian platinum ( win 95 98 me nt 2000 xp ),topics entertainment,,9.99,129.99
6273,0,146,891,microsoft mappoint 2006 standard edition,microspot macdraft professional edition,microsoft,,299.0,249.99
6274,0,207,1771,crystal reports 11 professional full product french,business objects crystal reports xi,business objects,,909.66,459.99
6275,0,781,998,microsoft excel 2004 ( mac ),microsoft word 2004,microsoft,,229.99,209.99
6276,0,645,1132,microsoft virtual pc for mac 7.0 with windows xp home,microsoft ( r ) windows ( r ) xp home edition with sp2,microsoft,,219.99,199.99
6277,1,1100,2365,poser 7 win 2000 xp mac os 10.4 & up,poser 7 ( win 2000 xp/mac 10.4 or higher ub ),aladdin systems,,199.99,199.99
6278,0,604,1805,microsoft office small business 2007 full version,164-04052 microsoft office publisher 2007 version upgrade package 1 pc cd win en,microsoft,,449.95,88.8
6279,0,875,2463,century software tinyterm plus v. 4.0 complete product,now software num50e1r up-to-date & contact v. 5.0 complete product contact management 1 user ( s ) complete product standard mac,century software,,,107.97
6280,0,412,75,adobe creative suite cs3 web premium upsell [ mac ],19600061dm adobe creative suite 3 production premium media tlp download mac world,adobe,,1399.0,20.97
6281,0,781,1163,microsoft excel 2004 ( mac ),microsoft ( r ) office 2004 for mac student and teacher edition,microsoft,,229.99,146.95
6282,0,876,465,adobe soundbooth cs3 [ mac ],adobe illustrator cs3 for mac,adobe,,199.0,619.99
6283,0,1000,3106,dance praise with dance pad ( win/mac ),geometry ( win/mac ) ( jewel case ) ( 10158 ),digital praise,,39.99,9.59
6284,0,648,268,internet security barrier x4 antispam edition,ca internet security suite plus 2008 w / $ 10000 warranty,intego inc,,,92.2
6285,0,602,531,adobe creative suite cs3 design standard upgrade [ mac ],adobe cs3 web premium upgrade,adobe,,399.0,517.99
6286,0,1293,3003,systemsuite 8 professional,adobe acrobat professional 7,individual software,,49.99,350.0
6287,0,512,273,microsoft windows xp professional upgrade with sp2,microsoft windows xp pro sp2 retail,microsoft software,,199.99,299.99
6288,0,492,375,microsoft productivity pack for windows mobile,microsoft windows xp home edition sp2 oem,microsoft,,29.99,95.99
6289,0,1056,2093,the print shop 21 standard by broderbund,encore software 10691 the print shop 22 sb cs by the print shop,encore software,,,25.97
6290,0,389,3016,instant immersion japanese 2.0,instant immers italian dlux 2 .,topics entertainment,,19.99,36.11
6291,0,944,153,registry mechanic by encore software,macspeech ilisten software,encore software,,46.52,99.99
6292,0,1174,897,adobe indesign cs3 upgrade from pagemaker [ mac ],adobe contribute cs3 upgrade,adobe,,199.0,82.99
6293,0,892,568,adobe premiere pro cs3,adobe fireworks cs3 academic,adobe,,799.0,99.99
6294,0,264,2649,adobe photoshop cs3 extended [ mac ],adobe photoshop cs3 ( mac os x v. 10.4.8 ),adobe,,999.0,649.0
6295,0,723,2332,learn2 training for microsoft excel,designing forms with microsoft office infopath 2007,topics-entertainment-software - ( consignment ),,9.99,36.39
6296,0,208,69,wasp bar code wasp bar code labeler complete package 3 users std cd -,mtp07emb3rua mcafee total protection 2007 complete package 3 users cd mini-box wi,wasp technologies,,,86.94
6297,0,760,2386,panda software antivirus & firewall 2008 windows,intuit quicken basic 2007 software for windows tax & finance software,panda software,,,29.95
6298,0,282,2076,elementary success deluxe 2006 ( dw dvd ),math success deluxe 2006,topics entertainment,,49.99,12.9
6299,0,371,1075,microsoft powerpoint 2004 upgrade ( mac ),microsoft ( r ) excel 2007,microsoft,,109.99,109.99
6300,0,736,2471,adobe creative suite cs3 production premium upgrade,adobe soundbooth cs3 audio editing software windows music production software,adobe,,799.0,198.95
6301,0,827,1059,m-audio pro tools m-powered 7.3 m-audio compatible world-class production software,sony media software acid music studio 7 software music production software,m-audio,,299.99,69.95
6302,1,805,2580,hoyle texas hold 'em poker ( jewel case ),encore software 33027 hoyle texas holdem ( win 98 me 2000 xp ),encore,,9.99,8.44
6303,0,608,893,adobe creative suite cs3 web premium upgrade [ mac ],adobe cs3 design premium upgrade,adobe,,499.0,619.99
6304,0,269,808,microsoft publisher with digital imaging 2003 [ old version ],microsoft digital image suite plus full version of photo editing software for windows .,microsoft,,209.99,89.95
6305,0,45,2076,elementary school success deluxe 2006,math success deluxe 2006,topics entertainment,,49.99,12.9
6306,0,1341,1475,instant immersion hawaiian audio,instant immersion japanese ( audio book ) ( audio book ),topics entertainment,,,19.95
6307,0,276,2501,instant immersion 33 languages,instant immers french dlx 2,topics entertainment,,49.99,27.57
6308,0,382,893,adobe production studio premium,adobe cs3 design premium upgrade,adobe,,1699.0,619.99
6309,0,1282,2524,adobe after effects cs3,adobe after effects cs3 professional software for windows effects software,adobe,,999.0,998.95
6310,0,6,352,adobe after effects professional 6.5 upgrade from standard to professional,adobe cs3 flash professional,adobe,,499.99,724.99
6311,0,102,1668,myinvoices & estimates deluxe,myinvoices & estimates deluxe,avanquest software,,39.95,39.99
6312,0,586,0,quickbooks premier professional services edition 2007,learning quickbooks 2007,intuit,intuit,399.95,38.99
6313,0,605,2816,microsoft word 2004 ( mac ),microsoft word 2007 upgrade ( pc ),microsoft,,229.99,109.95
6314,1,624,296,timbuktu remote control softwre 2 licenses for windows & mac,netopia timbuktu pro for mac and windows 2 pack,netopia,,199.99,207.99
6315,0,208,1151,wasp bar code wasp bar code labeler complete package 3 users std cd -,adobe photoshop cs3 extended complete package 1 user academic cd windows,wasp technologies,,,279.0
6316,0,616,3126,microsoft windows vista home basic upgrade [ dvd ],microsoft ( r ) windows vista ( tm ) business,microsoft,,99.95,199.99
6317,0,614,3199,microsoft works suite 2006,microsoft ( r ) office ultimate 2007,microsoft,,99.0,539.95
6318,0,250,1485,adobe after effects professional 7.0,diskeeper 2007 professional,adobe,,999.0,46.95
6319,1,540,2323,ulead videostudio 11 plus,corel ulead videostudio 11 plus video editing and dvd authoring software win authoring software,corel,,129.99,129.95
6320,0,1322,939,adobe creative suite cs3 design premium upsell,adobe cs3 design premium academic,adobe,,1599.0,575.99
6321,0,816,2863,microsoft visual studio team suite 2005 with msdn premium ( cd & dvd ),microsoft money 2007 premium ( pc ),microsoft,,10949.0,79.99
6322,0,35,2018,the print shop pro publisher 22 deluxe [ dvd ],encore software 10731 the print shop 22 pro publisherdeluxe sb cs by the print shop,encore,,99.99,81.97
6323,1,1107,2016,pitstop pro 7.0,enfocus software pp7.0-sg-001 pitstop pro 7.0,enfocus software,,699.0,558.97
6324,0,565,190,adobe creative suite cs3 web premium [ mac ],adobe premiere pro cs3,adobe,,1599.0,825.99
6325,0,274,836,instant immersion italian 2.0,topics entertainment instant immersion ingles audio deluxe,topics entertainment,,29.99,17.55
6326,1,1116,952,aquazone bass edition,allume aquazone bass edition,smith-micro-software,smith-micro-software,19.99,19.99
6327,0,1190,792,punch ! professional home design,punch software master landscape professional & home design v 10.0,punch ! software,,89.99,69.99
6328,0,562,338,adobe dreamweaver cs3 upgrade [ mac ],adobe cs3 master collection academic,adobe,,199.0,939.99
6329,0,803,75,adobe creative suite cs3 master collection [ mac ],19600061dm adobe creative suite 3 production premium media tlp download mac world,adobe,,2499.0,20.97
6330,0,458,3056,stationery design studio,punch software 90500 home design studio mac,summit software,punch software,19.99,135.99
6331,0,587,1075,microsoft word 2007 version upgrade,microsoft ( r ) excel 2007,microsoft,,109.95,109.99
6332,0,1246,1398,peachtree by sage complete accounting 2007,peachtree ( r ) complete iii,sage software,,269.99,178.99
6333,0,1293,2839,systemsuite 8 professional,adobe flash cs3 professional ( mac ),individual software,,49.99,699.0
6334,0,518,1159,microsoft office 2004 standard upgrade ( mac ),microsoft ( r ) office 2004 for mac standard edition upgrade version,microsoft,,239.99,234.95
6335,0,219,1962,ca brightstor arcserve backup r11 .1 for netware upgrade from arcserve 7 for netware,babwur1151s31 brightstor arcserve backup for windows agent for mac os xw/sp1 v. 11.5 -,computer associates,,,194.34
6336,0,1321,3022,instant immersion american sign language win/mac,instant immersion 33 languages,topics entertainment,,9.99,47.36
6337,0,1259,433,print shop 22 pro publisher deluxe,encore inc print shop 22 deluxe,encore,,99.99,42.69
6338,0,557,2393,adobe creative suite cs3 production premium,adobe production premium cs3 software suite for mac av production software,adobe,,1699.0,1698.95
6339,0,271,2165,microsoft office small business 2007,microsoft microsoft office pro 2004 software suite mac apple & mac software,microsoft software,,735.33,498.95
6340,0,606,1686,microsoft office 2004 professional ( mac ),word mac 2004 microsoft d48-00487,microsoft,,499.99,157.18
6341,0,662,1899,microsoft windows terminal server 2003 client additional license for users - 5 user,p72-00473 microsoft windows server enterprise edition license & software assurance 1 u,microsoft,,669.0,3282.33
6342,0,271,1170,microsoft office small business 2007,microsoft ( r ) works suite 2005,microsoft software,,735.33,99.99
6343,0,1021,1970,resumemaker professional 12.0,omnioutliner professional 3.0 for mac,individual software,,29.99,69.99
6344,0,699,328,scrapbook for windows,powerhouse migo for ipod for windows,abacus,,,71.99
6345,0,1186,254,adobe creative suite cs3 web standard [ mac ],adobe cs3 web standard upsell,adobe,,999.0,819.99
6346,0,1127,1065,steinberg sequel ( pc or mac ) music creation & performance software,sony media software american idol extreme music creator software music production software,steinberg,,129.0,49.95
6347,0,823,1137,microsoft word 2004 upgrade ( mac ),microsoft windows vista business upgrade license 1 pc english,microsoft,,109.99,168.99
6348,1,1330,639,onone essentials for adobe photoshop elements version 2 full,onone software essentials for adobe photoshop elements version 2 full,onone software,,59.95,59.33
6349,0,808,2030,3d home architect landscape designer v8,encore software 13911 3d home architect home & landscape deluxe suite version 9,encore software,,29.99,33.97
6350,0,621,298,entertainment partners budgeting ( mac ),entertainment partners ep budgeting for film academic,entertainment partners,,699.0,164.99
6351,0,1212,3189,math success deluxe 2008,math success ( tm ) deluxe 2007,topics entertainment,,49.99,49.99
6352,0,519,2850,microsoft student with encarta premium 2008 dvd,microsoft office 2004 for students and teachers ( mac ),microsoft,,49.95,134.99
6353,1,262,1125,hp sp linux we 50 lic/cd 3.0 c t3586a ),sp linux we 50 lic/cd 3.0 c,hewlett-packard - ( consumables ),,,69216.95
6354,0,761,2193,microsoft visual studio team edition for software testers 2005 w/msdn premium renewal,adobe production studio premium software suite video software bundles,microsoft software,,2309.0,1698.95
6355,0,866,1722,system care professional,1460 vcom systemsuite professional v. 7 complete package 1 user cd win,avanquest,,49.95,36.93
6356,0,176,836,instant immersion japanese ( audio book ),topics entertainment instant immersion ingles audio deluxe,topics entertainment,,,17.55
6357,0,1022,1583,panda internet security 2007 3-user,internet security suite 2007 home protection pack xl box,panda software,,69.95,61.06
6358,0,197,97,sonicwall global vpn client license 01-ssc-5310 ),01-ssc-6959 sonicwall enforced client anti-virus and anti-spyware subscription license 2,sonic systems inc. .,,,10693.51
6359,0,428,3144,zonealarm anti-spyware,zonealarm ( r ) internet security suite,zone labs,,29.99,49.99
6360,0,839,1151,adobe photoshop cs3 extended,adobe photoshop cs3 extended complete package 1 user academic cd windows,adobe,,999.0,279.0
6361,0,367,2776,big oil : build an oil empire,big oil : build an oil empire,tri synergy,,19.99,8.95
6362,1,31,2006,dinosaurs,topics presents : dinosaurs,topics entertainment,,19.99,12.9
6363,0,364,750,adobe premiere elements 3.0 [ lb ],adobe photoshop elements 4.0 photo-editing software for mac,adobe,,99.99,85.95
6364,0,271,1014,microsoft office small business 2007,microsoft office basic edition 2003 license and media,microsoft software,,735.33,124.95
6365,0,233,906,photo explosion deluxe 3.0,nova print explosion deluxe 3.0,nova development,,49.99,46.99
6366,0,1357,466,photostory on cd & dvd 5,magix entertainment corp. xtreme photostory on cd and dvd 6,magix entertainment,,19.99,26.14
6367,1,128,1818,procurve vpn client software unlimited client licenses,procurve vpn client software unlimited client licenses,hewlett packard,,,2598.96
6368,0,519,2863,microsoft student with encarta premium 2008 dvd,microsoft money 2007 premium ( pc ),microsoft,,49.95,79.99
6369,0,1110,2050,the print shop 22 pro publisher deluxe sb cs by the print shop,the printshop v22 deluxe,encore software,,99.95,29.9
6370,0,853,2503,onone essentials for adobe photoshop elements,adobe premiere elements 3 and photoshop elements 5 software for windows consumer video editing software,onone software,,59.95,149.95
6371,0,857,2197,cakewalk sonar home studio 6 xl,cakewalk sonar 6 producers edition software music production software,cakewalk,,209.0,459.95
6372,0,606,1170,microsoft office 2004 professional ( mac ),microsoft ( r ) works suite 2005,microsoft,,499.99,99.99
6373,0,890,621,instant immersion japanese deluxe 2.0,topics entertainment instant immersion italian deluxe 2.0 ( mass merchant box ),topics entertainment,,39.99,31.06
6374,0,1271,2619,anime studio 5 win 98/me 2000/xp mac os 10.4 & up,stationery design studio ( win 98 me 2000 xp ),aladdin systems,,49.99,19.99
6375,0,1270,614,xtreme photostory on cd and dvd 6,magix entertainment corp. photostory on cd & dvd 5,magix entertainment,,29.99,17.55
6376,0,620,2391,adobe premiere pro cs3,adobe premiere elements 3.0,adobe,,799.0,89.99
6377,0,998,2056,reader rabbit playtime for baby and toddler,reader rabbit 1st grade,the learning company,,19.99,17.9
6378,0,605,1010,microsoft word 2004 ( mac ),microsoft ( r ) office standard 2007,microsoft,,229.99,399.99
6379,0,1008,2489,norton internet security 2008 10 user,symantec 10725608 norton internet security 2007 internet security 1 user ( s ) pc,symantec,,199.99,64.97
6380,0,863,330,cubase se3 educational edition,microspot macdraft pe personal edition,steinberg,,,85.99
6381,0,819,566,mavis beacon 17 standard,adobe cs3 web standard,encore software,,19.95,1035.99
6382,1,355,2866,zonealarm internet security suite,zonealarm internet security suite 2007 ( pc ) zonelabs,zone labs,,49.99,49.99
6383,0,276,2851,instant immersion 33 languages,instant immersion spanish 2.0 topics,topics entertainment,,49.99,19.99
6384,0,571,3215,microsoft visio standard 2007 version upgrade,microsoft ( r ) money 2007 deluxe,microsoft,,129.95,49.99
6385,0,1210,1579,kaplan sat/act/psat gold 2007 win/mac,kaplan sat/act/psat express,topics entertainment,,29.99,9.99
6386,0,231,1742,red hat enterprise linux ws v. 4 update 4 license 1 workstation rl296aa ),ws6-eng-l-ap vmware workstation v. 6 license 1 user edu linux english,hewlett packard,,,129.71
6387,0,1021,2998,resumemaker professional 12.0,orgchart professional 1.3,individual software,,29.99,39.95
6388,0,523,2518,microsoft windows vista ultimate full version [ dvd ],microsoft powerpoint mac 2004 version upgrade,microsoft,,399.95,89.99
6389,0,44,2313,instant immersion language lab deluxe edition,instant immersion italian platinum ( win 95 98 me nt 2000 xp ),topics entertainment,,,129.99
6390,0,1241,122,quicken legal business pro 2007,sbqb7r quicken legal business pro 2007 complete package 1 user win,nolo press,,79.99,69.16
6391,0,581,2396,hoyle board games,freeverse software 4015 big bang board games,encore,freeverse software,9.99,18.99
6392,0,1132,1618,civilization iv dvd-rom ( mac ),ghost recon gold edition ( dvd-rom ),aspyr media,,49.99,20.95
6393,1,1004,794,professor teaches excel & word,individual software professor teaches excel & word,individual software,,19.99,19.99
6394,0,197,725,sonicwall global vpn client license 01-ssc-5310 ),01-ssc-6991 sonicwall client/server anti-virus suite subscription license 3 years 10,sonic systems inc. .,,,863.87
6395,0,615,946,adobe creative suite cs3 design standard upgrade,adobe cs3 design standard upgrade,adobe,,399.0,413.99
6396,0,1195,3103,home design architect series 3000 v10 .0,instant architect design suite ( 00ids510cc ),punch ! software,,149.95,28.79
6397,0,578,1880,microsoft office excel 2007,543-03927 microsoft office outlook 2007 media volume cd win english,microsoft,,229.95,23.33
6398,0,55,2159,jumpstart learning games phonics ( pc & mac ),jumpstart 1st grade ( jc ),knowledge adventure,,9.99,9.9
6399,0,229,203,vcomm system suite professional 7,avanquest usa llc system care professional,avanquest,,49.95,43.32
6400,0,559,984,adobe dreamweaver cs3 [ mac ],adobe indesign cs3 for mac academic,adobe,,399.0,192.99
6401,0,944,2093,registry mechanic by encore software,encore software 10691 the print shop 22 sb cs by the print shop,encore software,,46.52,25.97
6402,0,219,1809,ca brightstor arcserve backup r11 .1 for netware upgrade from arcserve 7 for netware,babnbr1111s05 brightstor arcserve backup tape library option for netware w/sp1 v. 11.1 -,computer associates,,,643.42
6403,1,604,1512,microsoft office small business 2007 full version,microsoft w87-02380 office sbe 2007 win32,microsoft,,449.95,400.34
6404,0,1020,2345,elementary school advantage 2007,encore software 12371 encore middle school advantage 2008 training/wbt pc,encore software,,29.99,33.97
6405,1,382,2193,adobe production studio premium,adobe production studio premium software suite video software bundles,adobe,,1699.0,1698.95
6406,0,1321,3016,instant immersion american sign language win/mac,instant immers italian dlux 2 .,topics entertainment,,9.99,36.11
6407,0,618,1142,pop-up stopper professional,resumemaker ( r ) professional ultimate,panicware,,29.99,39.99
6408,0,711,1201,family tree maker 2008 platinum,ghostsurf ( tm ) 2007 platinum,encore,,99.95,29.99
6409,0,567,2203,h & r block taxcut 2006 home & business + state,h & r block taxcut home and business with state e-file efile and sage act ! 8 win tax & finance software,h & r block,,79.99,73.95
6410,0,26,2199,adobe premiere pro cs3 upgrade,adobe premiere pro 2.0 software professional editing software,adobe,,299.0,848.95
6411,0,654,2791,acrobat professional 8 ( windows ),adobe premiere pro cs3 video editing software for windows professional editing software,adobe,,273.0,798.95
6412,0,610,2131,mavis beacon teaches typing deluxe 16,mavis beacon 16,broderbund,,39.99,17.9
6413,0,198,16,scansoft paperport professional 11 5 user license,eu063av aba microsoft windows xp professional license and media 1 user cto english -,nuance communications inc.,,949.99,137.09
6414,0,208,14,wasp bar code wasp bar code labeler complete package 3 users std cd -,633808063023 wasp bar code fontware complete package 10 users cd win english,wasp technologies,,,154.6
6415,0,516,923,adobe creative suite cs3 design premium upgrade [ mac ],adobe indesign cs3 for mac upgrade from pagemaker,adobe,,599.0,205.99
6416,0,695,2786,global software smart steps 1st grade windows macintosh ),global software a0454jch dk smart steps 3rd grade win 95 98 me 2000 xp vista,global software,global-software-publishing,,9.08
6417,0,1258,1052,punch ! home design architectura series 18,punch software 25100 punch ! master landscape & home design architectural 1 user ( s ) pc,punch ! software,,129.99,45.97
6418,1,1141,929,appleworks 6.2.9,appleworks 6.2 for mac,apple,,79.0,75.99
6419,0,562,485,adobe dreamweaver cs3 upgrade [ mac ],adobe illustrator cs3 upgrade from freehand for mac,adobe,,199.0,206.99
6420,0,892,921,adobe premiere pro cs3,adobe cs3 production premium,adobe,,799.0,1749.99
6421,0,1207,1441,stuffit deluxe 11,print shop deluxe 21,aladdin systems,,49.99,44.9
6422,0,1175,2649,apple mac os x tiger 10.4.6 family pack ( mac ),adobe photoshop cs3 ( mac os x v. 10.4.8 ),apple computer,,199.0,649.0
6423,0,654,3089,acrobat professional 8 ( windows ),systemsuite 6 ( tm ) professional mini,adobe,,273.0,49.99
6424,0,903,2830,mavis beacon teaches typing 17 standard,mavis beacon teaches typing 17 standard ( pc/mac ) encore,encore software,,19.99,19.99
6425,0,957,1139,peachtree by sage premium accounting 2007 accountants ' edition,peachtree ( r ) pro accounting 2007,sage software,,499.99,169.99
6426,0,496,1961,microsoft windows vista business 32-bit for system builders,microsoft windows services for netware v. 5.0 complete package,microsoft,,179.99,138.17
6427,0,90,2616,emc retrospect 7.5 professional for windows upgrade,avid xpress pro video editing software for mac and windows professional editing software,dantz,,,1449.0
6428,0,1190,312,punch ! professional home design,sibelius sibelius photoscore professional 4,punch ! software,,89.99,145.7
6429,0,562,897,adobe dreamweaver cs3 upgrade [ mac ],adobe contribute cs3 upgrade,adobe,,199.0,82.99
